Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-05-10,1.17,2956859.19,721935.59,1299998.7,190755.81,744169.09,679213.0,64322.24,,conventional,2015,Midsouth
2017-07-23,1.6,19144.32,1832.11,4752.03,1914.09,10646.09,10577.95,68.14,,organic,2017,WestTexNewMexico
2017-10-15,1.67,1779831.36,741758.67,385402.67,94134.88,558535.14,509468.27,15849.71,,conventional,2017,LosAngeles
2017-01-29,1.43,8952.16,940.32,19.9,0.0,7991.94,7464.93,527.01,,organic,2017,Pittsburgh
2016-02-21,1.38,4281.11,111.37,3060.73,0.0,1109.01,637.88,471.13,,organic,2016,Roanoke
2018-01-28,1.22,800274.4,14384.54,680080.04,2656.9,103152.92,77511.92,25561.0,80.0,conventional,2018,Boston
2015-01-11,0.76,1128693.04,680572.11,348535.22,11900.83,87684.88,67857.83,19801.95,,conventional,2015,DallasFtWorth
2016-01-10,1.15,1364272.64,,1012218.12,1669.99,334219.35,278109.41,56109.94,,conventional,2016,NewYork
2017-01-15,0.98,397115.64,124452.62,72303.07,7243.19,193116.76,181789.4,11325.64,1.72,conventional,2017,Detroit
2015-06-07,1.93,1547.03,25.6,125.66,0.0,1395.77,1395.77,0.0,,organic,2015,Albany
2015-11-29,1.5,7189.95,284.13,6272.44,0.0,633.38,263.33,370.05,0.0,organic,2015,CincinnatiDayton
2017-01-29,1.44,165225.54,,65973.06,23.2,68270.7,52928.72,15341.98,,organic,2017,California
2017-09-24,2.83,23238.29,846.0,8040.13,18.99,14333.17,1385.82,12885.47,,organic,2017,Seattle
2017-11-12,1.99,122017.93,29124.07,43952.88,1.59,48939.39,48885.5,53.89,,organic,2017,California
2018-01-14,1.77,13514.36,3618.9,2795.53,0.0,7099.93,7086.72,13.21,0.0,organic,2018,PhoenixTucson
2017-02-26,0.78,64041.86,12233.34,2065.58,39.34,49703.6,26967.75,22735.85,0.0,organic,2017,Denver
2017-12-31,0.9,1116393.2,,307423.18,4818.24,323046.3,161254.88,161616.45,174.97,conventional,2017,DallasFtWorth
2016-05-29,1.34,891069.03,,462079.65,52673.73,72034.18,70154.87,676.56,,conventional,2016,SanFrancisco
2016-02-28,1.51,2199.14,845.57,11.64,0.0,1341.93,1305.26,36.67,,organic,2016,MiamiFtLauderdale
2015-09-13,1.0,535519.29,222536.88,181246.81,15103.06,116632.54,116569.24,22.02,41.28,conventional,2015,Portland
2018-01-21,1.17,608159.45,,271528.75,18147.81,241678.14,150749.79,90544.14,384.21,conventional,2018,Portland
2017-11-12,1.59,110784.0,2585.0,49202.0,17062.0,41935.0,31462.0,8517.0,,,2017,GrandRapids
2015-05-31,1.55,4984.2,380.02,2767.07,0.0,1837.11,835.86,1001.25,0.0,,2015,Nashville
2015-03-08,1.59,10407.27,2757.69,2923.89,0.0,4725.69,4715.39,10.3,,organic,2015,WestTexNewMexico
2017-10-15,1.5,86880.78,26274.97,40394.56,32.89,20178.36,14836.88,5341.48,0.0,conventional,2017,BuffaloRochester
2017-01-29,1.08,121203.53,35172.06,5405.54,0.0,80625.93,76958.46,3667.47,,organic,2017,SouthCentral
2015-08-16,1.23,241120.74,50360.32,59216.72,47919.71,83623.99,83231.2,392.79,0.0,conventional,2015,RaleighGreensboro
2016-06-26,1.19,9043.11,72.94,3824.71,0.0,5145.46,1193.98,3951.48,0.0,,2016,Roanoke
2016-12-11,2.04,8663.02,565.46,2881.29,2.24,5214.03,5214.03,0.0,0.0,organic,2016,Philadelphia
2015-02-01,1.44,40334.59,12927.15,21460.13,35.42,5911.89,406.67,5505.22,0.0,organic,2015,Seattle
2017-07-30,1.62,735265.55,76110.93,447892.34,134637.19,76625.09,66465.51,7716.18,2443.4,conventional,2017,Chicago
2017-09-24,1.57,300285.1,147297.51,66856.69,1530.25,84600.65,61065.57,23511.35,,conventional,2017,SouthCarolina
2015-10-11,0.79,657656.23,84270.47,324386.38,31627.53,217371.85,211701.25,3997.36,1673.24,conventional,2015,Portland
2016-10-30,1.65,71163.53,1130.02,56077.13,81.81,13874.57,13874.57,0.0,0.0,,2016,BuffaloRochester
2017-04-02,1.41,23747.19,12593.83,1272.81,0.0,9880.55,9589.23,291.32,,organic,2017,DallasFtWorth
2017-01-08,0.74,6347964.79,3529761.56,1305030.08,18206.06,1494967.09,1296031.4,183062.26,15873.43,conventional,2017,SouthCentral
2017-03-26,1.54,8166.97,1228.48,140.26,0.0,6798.23,4407.59,2390.64,,organic,2017,Orlando
2017-02-26,1.13,153568.21,33526.51,62461.07,176.82,57403.81,56665.14,738.67,0.0,conventional,2017,Roanoke
2017-06-11,1.6,60009.35,1631.85,14860.39,0.0,43517.11,433.06,43084.05,,organic,2017,Seattle
2015-02-01,1.44,7665.7,,4210.72,0.0,1889.49,1133.33,756.16,,organic,2015,Atlanta
2015-02-22,1.07,45675.05,1088.38,35056.13,151.0,9379.54,9000.16,379.38,,conventional,2015,Albany
2015-05-10,1.82,5067.95,1878.0,2479.23,0.0,710.72,0.0,710.72,0.0,organic,2015,Atlanta
2015-05-10,1.36,159642.82,7383.85,84947.73,3817.57,63493.67,59129.49,4335.74,,conventional,2015,GrandRapids
2017-04-02,1.38,366510.61,141146.65,73888.66,2180.22,149295.08,122294.03,24716.05,,conventional,2017,SouthCarolina
2017-02-19,1.33,91579.18,32493.94,24711.08,1212.1,33162.06,27745.1,5416.96,,conventional,2017,Pittsburgh
2017-07-09,1.26,267928.19,156935.51,23221.13,28.96,87742.59,80324.72,5261.2,,conventional,2017,NewOrleansMobile
2016-02-28,0.72,3332578.34,812808.39,750266.34,95505.05,1673998.56,1459896.71,196813.37,,conventional,2016,LosAngeles
2016-08-14,2.09,27655.2,84.15,26189.38,0.0,1381.67,1381.67,0.0,,organic,2016,Chicago
2017-03-12,1.16,21402.16,2478.71,4691.98,0.0,14231.47,13805.95,425.52,0.0,organic,2017,LasVegas
2016-01-03,0.9,222534.76,2730.97,149327.89,18924.91,51550.99,12613.38,29550.02,,conventional,2016,CincinnatiDayton
2015-07-12,2.05,419.98,0.0,63.42,0.0,356.56,356.56,0.0,0.0,organic,2015,Syracuse
2017-09-17,1.74,238274.56,9146.68,34141.63,44.41,194941.84,193019.04,1922.8,,organic,2017,Northeast
2015-02-01,1.11,196031.9,142332.45,41999.51,2.92,11697.02,11697.02,0.0,,organic,2015,California
2017-08-27,3.04,12656.32,419.06,4851.9,145.09,7240.27,6960.97,279.3,0.0,organic,2017,RaleighGreensboro
2015-05-10,1.49,2295.39,844.96,42.74,0.0,1407.69,1220.47,187.22,,organic,2015,Pittsburgh
2017-09-03,2.01,15165.11,1139.04,10923.85,0.0,3102.22,3102.22,0.0,,organic,2017,SanDiego
2018-02-25,1.28,343583.53,,120240.34,5425.62,126662.06,119370.42,7291.64,0.0,conventional,2018,RaleighGreensboro
2016-07-31,1.07,143067.18,44288.47,43886.04,92.05,54800.62,49803.99,4396.63,,conventional,2016,Roanoke
2017-12-24,1.81,32444.19,,21629.94,0.0,10490.02,10483.35,6.67,,organic,2017,Chicago
2015-06-14,1.73,2026.74,934.18,5.89,0.0,1086.67,1086.67,0.0,0.0,organic,2015,Tampa
2015-04-19,1.83,1062.54,,57.81,0.0,1001.27,1001.27,0.0,0.0,organic,2015,Syracuse
2015-08-09,1.12,354490.75,4619.78,292318.39,706.64,56845.94,55625.9,1220.04,0.0,conventional,2015,HartfordSpringfield
2017-03-26,2.48,13053.93,173.46,6545.48,0.0,6334.99,6005.87,329.12,,organic,2017,HartfordSpringfield
2016-06-12,2.11,7608.58,1478.16,5966.52,0.0,163.9,163.9,0.0,,organic,2016,Sacramento
2016-06-19,0.98,497270.56,234054.37,127730.8,111.83,135373.56,68955.92,55517.64,,conventional,2016,Tampa
2017-09-10,2.19,8032.49,258.82,1879.95,0.0,5893.72,3563.69,2330.03,,organic,2017,Roanoke
2016-08-07,1.54,2292.45,7.46,172.85,0.0,2112.14,2112.14,0.0,,organic,2016,Syracuse
2015-08-16,1.33,80043.78,,68666.01,394.9,10443.22,10297.68,145.54,,conventional,2015,Albany
2018-03-11,1.32,10160.96,,2553.36,0.0,7569.28,5132.05,2437.23,,organic,2018,Nashville
2017-04-30,1.25,127255.45,10894.08,29816.95,1.59,86542.83,83579.29,2963.54,0.0,organic,2017,LosAngeles
2016-11-27,1.84,8724.65,46.37,226.99,0.0,8451.29,8451.29,0.0,0.0,,2016,NorthernNewEngland
2015-10-04,1.68,4466.07,58.49,2719.94,405.8,1281.84,993.33,288.51,,,2015,RichmondNorfolk
2015-09-20,1.19,729117.42,16477.56,534644.45,103103.75,74891.66,71195.89,3316.58,,conventional,2015,Chicago
2015-07-05,1.26,550810.62,,305122.62,17131.92,67335.82,67335.82,0.0,,conventional,2015,Sacramento
2016-03-27,0.89,120080.36,1969.51,74446.68,6188.82,37475.35,12424.3,23482.95,,conventional,2016,Louisville
2015-03-29,1.6,674551.02,193273.88,324919.62,5794.39,150563.13,113703.56,36859.57,0.0,,2015,TotalUS
2016-04-10,1.5,7130.98,2789.35,3538.67,0.0,802.96,714.87,88.09,0.0,organic,2016,Atlanta
2015-03-22,1.8,34244.34,3811.27,19130.46,22.89,11279.72,10549.2,730.52,,organic,2015,Plains
2018-02-11,1.25,507333.47,87666.45,146006.56,17712.54,255947.92,156038.59,99378.83,,conventional,2018,Portland
2016-09-18,1.18,244913.97,126047.18,32908.26,447.79,85510.74,58161.71,16384.03,,conventional,2016,NewOrleansMobile
2015-02-15,1.48,5151.37,208.55,56.15,0.0,4886.67,4886.67,0.0,,organic,2015,NewOrleansMobile
2017-10-15,1.68,342218.56,89884.18,208158.38,800.92,43375.08,42344.65,833.74,,conventional,2017,Sacramento
2016-07-03,1.99,17234.83,888.9,9004.84,454.36,6886.73,5720.46,1166.27,,organic,2016,BaltimoreWashington
2017-03-19,1.55,137494.38,5897.6,78592.68,0.0,53004.1,26849.16,26154.94,,organic,2017,GreatLakes
2017-04-16,1.09,101877.38,22310.41,24057.81,131.98,55377.18,55362.83,6.28,,conventional,2017,Spokane
2016-05-01,1.68,5736.02,268.44,2921.35,718.82,1827.41,1827.41,0.0,,organic,2016,Charlotte
2018-01-21,1.41,32722.61,7335.69,43.11,0.0,25343.81,25100.48,243.33,0.0,organic,2018,Houston
2018-03-11,1.72,29514.08,4358.87,4695.61,0.0,20459.6,20459.6,0.0,,,2018,Philadelphia
2016-10-30,1.59,171652.4,35332.98,78894.91,87.59,57336.92,56958.76,378.16,0.0,conventional,2016,HarrisburgScranton
2016-04-17,1.06,387923.77,,79809.39,97.76,124387.87,63443.38,60944.49,0.0,conventional,2016,Tampa
2017-01-22,1.2,6939.71,,33.77,0.0,6653.83,4266.66,2387.17,,organic,2017,Tampa
2015-05-17,1.15,422484.37,2745.99,287792.49,29.88,131916.01,131904.74,11.27,,conventional,2015,NorthernNewEngland
2016-11-20,1.49,4653.39,400.69,88.39,5.89,4158.42,1536.67,2621.75,0.0,organic,2016,Jacksonville
2017-09-03,1.68,58736.24,,8344.86,134.23,45723.15,45723.15,0.0,,organic,2017,BaltimoreWashington
2016-02-07,1.61,4661.03,573.69,1792.04,364.71,1930.59,1801.35,129.24,,organic,2016,SouthCarolina
2018-02-11,0.8,303827.76,149429.09,10869.53,363.33,143165.81,107936.13,33522.21,,conventional,2018,Nashville
2015-02-15,1.13,207249.74,,77855.03,10942.01,47574.75,41738.23,5836.52,,conventional,2015,RichmondNorfolk
2016-06-12,1.34,152083.91,4237.01,93651.84,123.81,54071.25,17489.33,36581.92,,organic,2016,GreatLakes
2016-08-21,1.83,15042.9,392.74,5555.08,665.32,8429.76,7972.64,457.12,0.0,organic,2016,RaleighGreensboro
2018-03-25,1.34,8539.23,73.78,1301.09,0.0,7164.36,7162.69,1.67,,organic,2018,GrandRapids
2015-03-29,0.74,908323.3,595240.91,199938.3,18570.6,94573.49,88599.82,5973.67,,conventional,2015,WestTexNewMexico
2017-01-15,1.04,19472.79,3979.48,1535.52,0.0,13957.79,13871.35,86.44,,organic,2017,DallasFtWorth
2015-09-06,0.91,436528.94,205188.66,94841.92,63.26,136435.1,60131.29,76303.81,,conventional,2015,Tampa
2016-03-20,1.46,49153.27,15483.39,8830.51,452.71,24386.66,21785.79,2600.87,0.0,organic,2016,Southeast
2016-09-25,1.47,189131.52,54110.79,53593.58,17495.42,63931.73,55653.47,8278.26,,conventional,2016,Charlotte
2015-05-10,1.08,638696.86,263440.86,242012.13,9484.24,123759.63,111289.42,12415.67,,conventional,2015,Seattle
2017-08-06,1.54,73710.09,37252.55,3802.7,7644.86,25009.98,16530.36,8380.66,,conventional,2017,Boise
2015-09-06,0.99,248354.52,155273.07,18010.18,2204.32,72866.95,64673.2,8193.75,0.0,conventional,2015,NewOrleansMobile
2017-08-06,1.55,604758.68,8619.19,470232.85,3211.56,122695.08,85619.14,35182.6,,conventional,2017,Boston
2015-05-24,1.14,3119050.91,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,conventional,2015,Midsouth
2017-12-17,1.29,65090.38,31969.34,1752.04,6655.62,24713.38,18837.14,5849.25,26.99,conventional,2017,Boise
2017-05-28,1.43,181588.22,96509.06,15848.55,115.43,69115.18,35449.21,33245.97,,conventional,2017,Jacksonville
2016-09-11,2.08,15403.19,1346.13,4722.13,8.32,9326.61,9244.65,81.96,0.0,organic,2016,Philadelphia
2016-07-10,1.0,357786.69,153905.64,69545.22,7716.52,126619.31,78101.14,47342.89,,conventional,2016,LasVegas
2015-04-26,1.86,3517.6,4.29,956.52,0.0,2556.79,2556.79,0.0,,organic,2015,Boston
2017-05-14,1.46,142740.06,30921.33,12795.99,0.0,99022.74,93390.04,5632.7,,organic,2017,SouthCentral
2017-01-29,1.22,45744.02,636.48,10502.66,58.27,34546.61,1544.23,33002.38,,organic,2017,Seattle
2017-02-26,0.94,253169.88,4551.23,80014.82,0.0,168603.83,31222.06,137381.77,0.0,organic,2017,GreatLakes
2016-01-10,1.35,828670.59,,287590.19,8771.79,418440.98,183115.43,235325.55,,organic,2016,TotalUS
2017-02-19,1.35,468266.51,262617.9,89037.77,253.62,116357.22,58634.83,57722.39,,conventional,2017,MiamiFtLauderdale
2015-09-06,0.92,2983163.34,1809743.28,738938.41,90624.69,343856.96,312763.93,26701.71,,conventional,2015,LosAngeles
2016-01-31,1.11,492691.03,287032.09,79763.12,168.96,125726.86,59045.69,66681.17,,conventional,2016,MiamiFtLauderdale
2017-06-04,1.63,3771.39,54.47,352.85,0.0,3364.07,3364.07,0.0,,organic,2017,Albany
2015-01-04,1.4,187548.3,70313.71,72942.11,24.3,44268.18,10023.72,34244.46,,organic,2015,West
2016-08-07,1.7,4430.65,,1188.49,0.0,2775.33,1296.76,1478.57,,organic,2016,Indianapolis
2017-05-28,1.32,4451.69,0.0,1185.02,0.0,3266.67,763.33,2503.34,,organic,2017,Louisville
2017-02-12,1.12,791126.41,83640.38,593329.02,11050.66,103106.35,97915.93,5190.42,0.0,conventional,2017,Boston
2015-12-27,1.43,23728.62,9299.54,2853.98,12.14,11562.96,330.31,11232.65,,organic,2015,Denver
2015-03-01,1.11,485736.1,4106.42,383573.77,192.98,97862.93,97423.17,439.76,,conventional,2015,Boston
2015-12-13,1.32,2568.24,38.55,1587.44,0.0,942.25,0.0,942.25,0.0,organic,2015,Spokane
2015-11-22,1.57,24095.66,716.68,23255.65,0.0,123.33,120.0,3.33,,organic,2015,Chicago
2015-11-08,1.59,84.56,3.95,3.95,0.0,76.66,73.33,3.33,,organic,2015,MiamiFtLauderdale
2017-08-20,1.64,289379.57,199550.24,35017.75,84.57,54727.01,12351.0,37069.34,5306.67,conventional,2017,Tampa
2018-02-11,1.46,103704.87,1583.44,17086.95,134.96,84899.52,73615.54,11283.98,,organic,2018,Southeast
2017-12-24,1.61,29466.81,6227.29,528.01,30.11,22681.4,22304.32,377.08,,organic,2017,Denver
2016-07-10,1.1,35567568.43,11457080.38,11677528.0,1266433.97,11166526.08,8984513.63,1727668.8,,conventional,2016,TotalUS
2015-06-07,1.26,794310.29,62585.45,462951.05,43720.95,225052.84,221165.85,3626.41,260.58,conventional,2015,BaltimoreWashington
2016-05-08,1.04,20458.56,7355.94,26.73,0.0,13075.89,6977.83,6098.06,0.0,organic,2016,Houston
2018-02-11,1.56,1317000.47,98465.26,270798.27,1839.8,945638.02,768242.42,177144.0,,organic,2018,TotalUS
2015-09-06,1.12,114216.62,1158.99,78578.82,2074.97,32403.84,23118.99,9284.85,,conventional,2015,Pittsburgh
2017-06-11,2.46,5165.43,,644.84,0.0,4515.81,1073.33,3442.48,,organic,2017,BuffaloRochester
2017-10-08,1.78,11837.2,2749.91,124.43,0.0,8962.86,8921.88,40.98,,organic,2017,PhoenixTucson
2017-08-06,1.66,12743.98,513.56,3881.12,71.87,8277.43,7343.81,933.62,,organic,2017,RichmondNorfolk
2015-06-14,0.65,1508750.45,1013252.58,353165.21,7557.93,134774.73,130578.16,4187.62,8.95,conventional,2015,DallasFtWorth
2016-08-21,0.93,3086167.04,1264167.99,480926.04,57962.68,1283110.33,1204789.47,43207.72,,conventional,2016,LosAngeles
2017-12-24,1.46,394845.19,95687.95,123764.9,653.49,174738.85,120140.61,54232.27,,conventional,2017,Seattle
2016-03-06,1.66,6619.18,2601.59,3440.3,0.0,577.29,246.67,330.62,0.0,organic,2016,Atlanta
2017-10-22,1.37,204094.51,61741.1,74165.15,682.14,67506.12,46482.24,21023.88,0.0,conventional,2017,LasVegas
2016-05-22,1.55,53707.4,631.72,36746.36,18.54,16310.78,262.85,16047.93,,organic,2016,Seattle
2015-06-14,1.15,173545.33,10382.27,97079.96,13744.21,52338.89,33478.56,17581.12,,conventional,2015,Indianapolis
2018-02-18,1.42,796515.52,92816.97,487724.44,4694.08,211280.03,206322.72,4030.64,,,2018,BaltimoreWashington
2016-10-09,1.35,2624202.9,419930.06,1162528.89,129381.16,912362.79,571072.59,325870.37,,conventional,2016,GreatLakes
2015-07-05,1.15,536642.98,2968.62,338863.42,17991.98,176818.96,176636.74,182.22,,conventional,2015,NorthernNewEngland
2017-10-01,2.45,122625.26,16845.73,24294.75,25.18,81459.6,44948.19,36434.83,76.58,organic,2017,West
2016-02-21,0.7,840912.75,531994.93,140944.9,27799.93,140172.99,88186.62,50489.7,,conventional,2016,WestTexNewMexico
2017-01-15,2.31,5267.55,1502.96,3492.53,0.0,272.06,265.39,6.67,,organic,2017,Sacramento
2015-03-22,1.73,33825.57,,9572.05,746.1,11147.69,10338.9,808.79,,organic,2015,Southeast
2015-08-02,2.21,1979.87,,61.55,27.35,552.93,552.93,0.0,,organic,2015,Jacksonville
2017-03-12,1.55,146196.96,,17190.82,85.68,50663.78,23969.51,26579.27,,conventional,2017,Jacksonville
2017-04-23,1.17,93502.86,2091.62,42839.29,236.73,48335.22,16780.79,31343.12,,conventional,2017,Louisville
2015-10-11,1.13,2329757.67,469059.21,1057488.47,277954.43,525255.56,455592.88,68091.96,,conventional,2015,Midsouth
2016-03-13,0.89,172598.72,67142.81,9121.86,68.81,96265.24,65087.11,31078.15,,conventional,2016,StLouis
2015-03-29,1.56,56106.52,8899.19,43641.28,18.03,3548.02,0.0,3548.02,,organic,2015,Seattle
2015-08-23,1.15,203298.37,32280.63,50475.57,41677.6,78864.57,76846.13,2018.44,,conventional,2015,Charlotte
2015-05-31,1.06,222382.69,10459.41,143893.61,4652.39,63377.28,20976.26,41425.81,,conventional,2015,CincinnatiDayton
2018-01-21,0.89,321809.3,92142.87,54830.94,12823.81,162011.68,148818.14,13170.73,22.81,conventional,2018,CincinnatiDayton
2016-10-09,1.39,18266.3,2824.29,2772.33,3.32,12666.36,527.54,12138.82,,organic,2016,Portland
2018-02-11,1.27,151057.53,12749.59,74595.11,84.21,63628.62,41236.05,21391.46,,conventional,2018,BuffaloRochester
2016-03-20,1.1,96605.4,9650.76,29926.72,3.07,57024.85,51792.12,5232.73,0.0,organic,2016,LosAngeles
2016-09-18,1.5,6309.42,,3478.97,0.0,2353.09,1242.78,1110.31,,organic,2016,Nashville
2016-06-19,1.25,4623.06,507.64,5.73,0.0,4109.69,4093.02,16.67,0.0,organic,2016,NewOrleansMobile
2016-05-01,1.55,97128.22,3562.55,47499.55,2559.25,43506.87,33707.03,9799.84,,organic,2016,Midsouth
2015-10-18,1.03,2981549.94,,1695841.56,353741.96,535275.88,419558.97,92629.46,,conventional,2015,GreatLakes
2016-04-03,1.28,370753.84,,231664.58,409.68,121464.44,112323.24,9141.2,,,2016,Philadelphia
2017-02-05,1.38,17713.66,,1335.07,20.82,7292.15,105.6,7186.55,,organic,2017,Denver
2016-01-31,1.4,11694.11,1123.3,7131.28,12.78,3426.75,444.06,2982.69,,organic,2016,SanDiego
2015-05-10,1.9,68804.21,4593.3,25193.73,29.41,38987.77,38815.66,172.11,,organic,2015,Northeast
2015-02-15,0.96,5699944.93,3315163.6,1620462.13,169907.54,594411.66,544990.68,47017.93,,conventional,2015,California
2015-03-08,1.09,287963.73,2507.83,234532.06,15.02,50908.82,50606.6,302.22,0.0,conventional,2015,NorthernNewEngland
2016-06-05,1.75,22921.36,642.66,9973.85,312.59,11992.26,11219.84,772.42,0.0,organic,2016,BaltimoreWashington
2015-01-25,1.07,140855.47,95428.54,8371.74,11082.07,25973.12,24183.43,1789.69,,conventional,2015,Nashville
2015-11-22,1.97,2798.21,234.13,1454.12,728.78,381.18,377.85,3.33,,organic,2015,Charlotte
2015-01-11,1.68,4193.17,,3226.58,0.0,617.42,416.25,201.17,,organic,2015,Columbus
2017-12-31,2.0,14150.95,,7973.65,0.0,3455.52,3455.52,0.0,,organic,2017,SanDiego
2015-03-22,1.85,4249.61,83.02,2618.03,902.2,646.36,485.59,160.77,0.0,organic,2015,RaleighGreensboro
2018-01-07,1.2,197919.4,116008.83,13934.03,395.16,67581.38,26811.45,40448.82,,conventional,2018,Jacksonville
2017-06-18,1.02,7187200.64,2511913.67,1422660.4,123827.42,3128799.15,1938407.82,1187663.27,,conventional,2017,West
2017-06-25,2.09,2373.02,53.4,935.18,0.0,1384.44,575.45,808.99,0.0,organic,2017,Boise
2017-04-30,1.39,407790.12,9127.08,296827.97,1939.54,99895.53,41352.44,58543.09,,conventional,2017,NorthernNewEngland
2017-05-21,1.44,373821.74,224341.97,46054.85,33.0,103391.92,64869.78,38515.2,,conventional,2017,Tampa
2015-07-12,1.22,110964.6,62590.29,18465.56,584.22,29324.53,19289.35,10035.18,,conventional,2015,Jacksonville
2017-04-02,1.51,179232.9,4631.4,90013.63,0.0,84587.87,30833.38,53754.49,,organic,2017,GreatLakes
2016-01-10,1.76,2737.65,1732.15,78.13,24.04,903.33,903.33,0.0,0.0,organic,2016,Jacksonville
2017-12-03,1.39,12104.37,403.08,2628.08,0.0,9035.92,8940.1,95.82,,organic,2017,Detroit
2018-02-11,1.0,856022.49,580099.01,76468.67,2153.49,197301.32,106427.69,90813.63,,conventional,2018,MiamiFtLauderdale
2017-01-29,1.3,17839.37,1486.34,4498.48,26.12,11828.43,11821.76,6.67,,organic,2017,WestTexNewMexico
2018-02-25,1.82,2430.16,69.78,745.69,0.0,1614.69,472.96,1141.73,,organic,2018,Boise
2017-09-03,1.76,415130.61,113711.41,118369.81,14533.01,168516.38,106243.97,61915.21,,conventional,2017,Portland
2015-07-05,1.23,115579.5,1635.6,67122.02,5316.06,41505.82,31488.54,10017.28,0.0,conventional,2015,Pittsburgh
2016-11-13,1.33,177641.28,,47266.81,4975.01,43970.14,43970.14,0.0,,conventional,2016,RichmondNorfolk
2016-11-13,1.05,828866.8,431731.62,231630.38,4850.4,160654.4,61276.87,99274.75,,conventional,2016,Houston
2017-03-12,0.93,8510.89,156.05,1233.41,0.0,7121.43,1404.44,5716.99,,organic,2017,Indianapolis
2015-05-31,1.38,9882.68,7376.1,398.95,0.0,2107.63,2107.63,0.0,,organic,2015,DallasFtWorth
2017-12-10,1.02,474890.22,,45874.99,840.0,134223.56,66383.24,67840.32,0.0,conventional,2017,Tampa
2015-04-05,1.66,5251.04,261.25,3354.35,116.49,1518.95,938.41,580.54,,organic,2015,Nashville
2016-02-21,1.57,59602.55,3095.81,35011.1,2035.98,19459.66,11889.39,7570.27,,organic,2016,Midsouth
2016-11-27,1.97,1646.78,50.76,177.08,0.0,1418.94,1418.94,0.0,,organic,2016,Albany
2018-01-07,0.95,241296.05,77536.48,52880.27,15323.48,95555.82,88828.8,6694.44,,conventional,2018,Indianapolis
2016-05-08,1.04,26837.25,,601.13,0.0,18089.11,12168.76,5920.35,0.0,organic,2016,DallasFtWorth
2015-06-28,1.54,11098.01,5745.2,4602.5,0.0,750.31,110.08,640.23,0.0,organic,2015,LasVegas
2017-09-17,2.65,1491.87,,563.56,0.0,860.9,152.33,707.07,,organic,2017,Boise
2017-09-17,1.83,378220.95,99284.19,104444.53,12499.89,161992.34,91160.7,70070.11,,,2017,Portland
